live_id,started,end,subject,fee,taken,comment_count,score,message_count,user_id,auth_description,status,short_name,live_num,available_num,great_num,answer_count,articles_count,columns_count,favorite_count,favorited_count,follower_count,following_columns_count,following_count,following_favlists_count,following_question_count,following_topic_count,gender,hosted_live_count,logs_count,marked_answers_count,participated_live_count,pins_count,question_count,thanked_count,user_type,voteup_count,business_name,diploma,school,location
8.90E+17,1504853985,1508079875,工薪族如何玩转收藏？,9.99,9,1,0,73,46c2510217c23443a88b41d238e155fc,主讲人已通过实名认证。,ended,艺术,595,590,584,71,8,1,8,579,534,37,444,17,1672,104,1,3,167,0,48,1,1,239,people,1042,博物馆,,,北京
8.89E+17,1504770163,1507561726,草书，比楷书更容易！,9.99,32,7,4.86,91,46c2510217c23443a88b41d238e155fc,主讲人已通过实名认证。,ended,艺术,595,590,584,71,8,1,8,579,534,37,444,17,1672,104,1,3,167,0,48,1,1,239,people,1042,博物馆,,,北京
8.68E+17,1499759181,1501428379,改变一生的书法启蒙课,9.99,157,22,4.5,171,46c2510217c23443a88b41d238e155fc,主讲人已通过实名认证。,ended,艺术,595,590,584,71,8,1,8,579,534,37,444,17,1672,104,1,3,167,0,48,1,1,239,people,1042,博物馆,,,北京
8.97E+17,1506664830,1509372072,如何从尬聊到亲密沟通？,9.99,91182,13107,4.53,76,69299bc43e36728a3bb32d96d998944b,主讲人已通过实名认证。,ended,心理学,313,303,291,2,0,0,0,77,35105,0,21,0,2,5,1,1,0,0,4,6,0,11,people,26,互联网,,,
8.28E+17,1490178243,1492955874,关于房屋贷款的全面攻略,9.99,6479,955,4.77,217,ec7b66af7cd513fd3659d3c3ee347a77,主讲人已通过实名认证。,ended,金融经济,909,891,874,1966,44,0,1,179107,178245,5,41,16,2594,77,1,13,41,4,12,179,1,91422,people,747805,金融,,某技校,杭州
8.55E+17,1496646765,1498828281,体制内新人应学会的生存本领,22.22,1375,322,4.79,100,82318b9c93c534551eb5cec4f828fbbc,主讲人已通过实名认证。,ended,职业,1915,1894,1858,119,107,1,1,62325,46123,6,166,11,437,20,1,8,13,1,6,40,1,7211,people,52937,,0,大连海事大学,上海
1.01E+18,1532446478,1534681710,体制内新人应会的人际交往之道,19.99,145,29,4.86,57,82318b9c93c534551eb5cec4f828fbbc,主讲人已通过实名认证。,ended,职业,1915,1894,1858,119,107,1,1,62325,46123,6,166,11,437,20,1,8,13,1,6,40,1,7211,people,52937,,0,大连海事大学,上海
1.00E+18,1532014712,1533386612,公务员如何才能写好公文材料,19.99,128,22,4.73,77,82318b9c93c534551eb5cec4f828fbbc,主讲人已通过实名认证。,ended,职业,1915,1894,1858,119,107,1,1,62325,46123,6,166,11,437,20,1,8,13,1,6,40,1,7211,people,52937,,0,大连海事大学,上海
9.03E+17,1508132376,1509369140,职场新人应学会的立足之道,18,386,145,4.77,48,82318b9c93c534551eb5cec4f828fbbc,主讲人已通过实名认证。,ended,职业,1915,1894,1858,119,107,1,1,62325,46123,6,166,11,437,20,1,8,13,1,6,40,1,7211,people,52937,,0,大连海事大学,上海
8.89E+17,1504838125,1506775820,如何准备单位自行组织的公务员遴选考试,39.9,162,37,4.89,73,82318b9c93c534551eb5cec4f828fbbc,主讲人已通过实名认证。,ended,职业,1915,1894,1858,119,107,1,1,62325,46123,6,166,11,437,20,1,8,13,1,6,40,1,7211,people,52937,,0,大连海事大学,上海
8.72E+17,1500605388,1501394163,体制内新人应学会的做事之道,19.99,466,140,4.84,68,82318b9c93c534551eb5cec4f828fbbc,主讲人已通过实名认证。,ended,职业,1915,1894,1858,119,107,1,1,62325,46123,6,166,11,437,20,1,8,13,1,6,40,1,7211,people,52937,,0,大连海事大学,上海
8.50E+17,1495424235,1496482192,体制内新人应学会的说话艺术,19.99,2134,427,4.77,120,82318b9c93c534551eb5cec4f828fbbc,主讲人已通过实名认证。,ended,职业,1915,1894,1858,119,107,1,1,62325,46123,6,166,11,437,20,1,8,13,1,6,40,1,7211,people,52937,,0,大连海事大学,上海
8.49E+17,1495173519,1497185723,公文材料写作中如何起好标题,39.9,309,71,4.86,162,82318b9c93c534551eb5cec4f828fbbc,主讲人已通过实名认证。,ended,职业,1915,1894,1858,119,107,1,1,62325,46123,6,166,11,437,20,1,8,13,1,6,40,1,7211,people,52937,,0,大连海事大学,上海
9.52E+17,1519717084,1521806432,骨质疏松&补钙，你需要知道的！,19.99,84,16,4.81,81,d7e4aea65375981764afe82f41f45161,主讲人已通过实名认证。,ended,医学健康,422,416,415,216,43,1,2,7368,8601,6,10,0,222,23,1,5,3,2,2,16,0,1652,people,11225,,0,硕士,南京
8.69E+17,1500014955,1501338469,如何从零基础学习申论,19.99,782,138,4.59,109,60adaa5e3f95f6cfbbec730801ef0b08,主讲人已通过实名认证。,ended,职业,1915,1894,1858,90,29,2,8,23005,13346,5,99,1,80,17,1,2,9,0,1,45,1,4132,people,8563,公共服务,,,
8.84E+17,1503648492,1506168976,发现尿酸增高怎么办？,19.99,648,145,4.73,90,d7e4aea65375981764afe82f41f45161,主讲人已通过实名认证。,ended,医学健康,422,416,415,216,43,1,2,7368,8601,6,10,0,222,23,1,5,3,2,2,16,0,1652,people,11225,,0,硕士,南京
8.45E+17,1494234622,1495370667,谈一谈公务员面试与职业发展,29.99,144,24,4.33,110,c5125e0a23f9e1840e9778623d572120,主讲人已通过实名认证。,ended,职业,1915,1894,1858,213,2,0,8,4516,10246,7,249,36,1167,97,1,1,101,0,2,0,4,2878,people,22084,职业教育,,,湖南
8.03E+17,1484115406,1487941398,材料之美：你不知道的微观世界,9.99,147,13,4.23,102,4770146daf72f62f376a7bfe1fbd6395,主讲人已通过实名认证。,ended,科学技术,675,664,662,43,40,1,1,6389,3785,3,17,2,62,28,0,2,8,0,4,4,2,1998,people,19832,科研,,,北京
7.90E+17,1481183777,1482242982,想学材料学？这些事情你必须了解,9.99,408,79,4.06,107,4770146daf72f62f376a7bfe1fbd6395,主讲人已通过实名认证。,ended,教育,2329,2310,2282,43,40,1,1,6389,3785,3,17,2,62,28,0,2,8,0,4,4,2,1998,people,19832,科研,,,北京
1.02E+18,1536635966,1537796616,掌控手机后期10-手机黑白精髓,19.99,18,5,5,27,479366c76f033627822f6fdbc1cab338,主讲人已通过实名认证。,ended,艺术,595,590,584,227,148,1,3,11252,4800,16,398,0,242,18,1,16,9,0,3,386,2,317,people,3728,培训,,摄影后期,大连
1.02E+18,1536233647,1537192853,掌控手机后期9-精彩的人像技巧,19.99,29,6,5,31,479366c76f033627822f6fdbc1cab338,主讲人已通过实名认证。,ended,艺术,595,590,584,227,148,1,3,11252,4800,16,398,0,242,18,1,16,9,0,3,386,2,317,people,3728,培训,,摄影后期,大连
1.02E+18,1535021404,1536588017,掌控手机后期8-曲线计算颜色,19.99,34,6,5,34,479366c76f033627822f6fdbc1cab338,主讲人已通过实名认证。,ended,艺术,595,590,584,227,148,1,3,11252,4800,16,398,0,242,18,1,16,9,0,3,386,2,317,people,3728,培训,,摄影后期,大连
1.02E+18,1535020012,1535983214,掌控手机后期7-图层蒙版魔术手,19.99,24,7,5,45,479366c76f033627822f6fdbc1cab338,主讲人已通过实名认证。,ended,艺术,595,590,584,227,148,1,3,11252,4800,16,398,0,242,18,1,16,9,0,3,386,2,317,people,3728,培训,,摄影后期,大连
9.96E+17,1530177437,1531751769,掌控手机后期6-锐化和装饰输出,19.99,31,11,5,88,479366c76f033627822f6fdbc1cab338,主讲人已通过实名认证。,ended,艺术,595,590,584,227,148,1,3,11252,4800,16,398,0,242,18,1,16,9,0,3,386,2,317,people,3728,培训,,摄影后期,大连
9.96E+17,1530177408,1531145920,掌控手机后期5-特效和完美打造,19.99,36,13,4.92,66,479366c76f033627822f6fdbc1cab338,主讲人已通过实名认证。,ended,艺术,595,590,584,227,148,1,3,11252,4800,16,398,0,242,18,1,16,9,0,3,386,2,317,people,3728,培训,,摄影后期,大连
9.90E+17,1528855522,1529935577,掌控手机后期4-局部调控的密码,19.99,38,17,5,67,479366c76f033627822f6fdbc1cab338,主讲人已通过实名认证。,ended,艺术,595,590,584,227,148,1,3,11252,4800,16,398,0,242,18,1,16,9,0,3,386,2,317,people,3728,培训,,摄影后期,大连
9.85E+17,1527730320,1529246732,掌控手机后期3-精确控制颜色,19.99,45,16,5,70,479366c76f033627822f6fdbc1cab338,主讲人已通过实名认证。,ended,艺术,595,590,584,227,148,1,3,11252,4800,16,398,0,242,18,1,16,9,0,3,386,2,317,people,3728,培训,,摄影后期,大连
9.84E+17,1527472416,1528640855,掌控手机后期2-全局色调控制,19.99,56,23,5,138,479366c76f033627822f6fdbc1cab338,主讲人已通过实名认证。,ended,艺术,595,590,584,227,148,1,3,11252,4800,16,398,0,242,18,1,16,9,0,3,386,2,317,people,3728,培训,,摄影后期,大连
9.78E+17,1526003792,1526996681,掌控手机后期1-剪裁和整形,19.99,105,29,4.93,91,479366c76f033627822f6fdbc1cab338,主讲人已通过实名认证。,ended,生活方式,1092,1066,1063,227,148,1,3,11252,4800,16,398,0,242,18,1,16,9,0,3,386,2,317,people,3728,培训,,摄影后期,大连
8.63E+17,1498636989,1500124170,数码拼接的前后期实战经验,19.99,10,3,0,50,479366c76f033627822f6fdbc1cab338,主讲人已通过实名认证。,ended,艺术,595,590,584,227,148,1,3,11252,4800,16,398,0,242,18,1,16,9,0,3,386,2,317,people,3728,培训,,摄影后期,大连
8.53E+17,1496212380,1497186280,HDR 实现高品质影像的方法技巧,19.99,22,5,4.2,121,479366c76f033627822f6fdbc1cab338,主讲人已通过实名认证。,ended,音影游,597,585,580,227,148,1,3,11252,4800,16,398,0,242,18,1,16,9,0,3,386,2,317,people,3728,培训,,摄影后期,大连
8.44E+17,1493951617,1495460082,HDR理论到掌握软件应用,19.98,17,4,0,103,479366c76f033627822f6fdbc1cab338,主讲人已通过实名认证。,ended,艺术,595,590,584,227,148,1,3,11252,4800,16,398,0,242,18,1,16,9,0,3,386,2,317,people,3728,培训,,摄影后期,大连
8.39E+17,1492925585,1493467897,超前掌握数码摄影关键技术,19,27,5,5,154,479366c76f033627822f6fdbc1cab338,主讲人已通过实名认证。,ended,艺术,595,590,584,227,148,1,3,11252,4800,16,398,0,242,18,1,16,9,0,3,386,2,317,people,3728,培训,,摄影后期,大连
8.35E+17,1491965584,1492869618,RAW 转换的专业指南和详细方法,19,40,10,5,128,479366c76f033627822f6fdbc1cab338,主讲人已通过实名认证。,ended,生活方式,1092,1066,1063,227,148,1,3,11252,4800,16,398,0,242,18,1,16,9,0,3,386,2,317,people,3728,培训,,摄影后期,大连
9.21E+17,1512456544,1514124048,英语学习方法分享,19.99,91,14,4.64,112,47eff39a9b87484ff90b0ed5a7937c2f,主讲人已通过实名认证。,ended,教育,2329,2310,2282,174,101,0,1,663,425,30,415,8,223,193,1,2,0,0,5,66,0,82,people,399,,,,
9.07E+17,1509001239,1509888051,美国金融工程专业申请与背景提升分享,9.99,142,33,4.94,120,47eff39a9b87484ff90b0ed5a7937c2f,主讲人已通过实名认证。,ended,教育,2329,2310,2282,174,101,0,1,663,425,30,415,8,223,193,1,2,0,0,5,66,0,82,people,399,,,,
8.57E+17,1496996805,1499439755,手把手入门量化交易 1,29.99,2619,677,4.83,137,c45e03cc3b2c24c1761d4c08cb3afffb,主讲人已通过实名认证。,ended,金融经济,909,891,874,26,0,0,0,620,6140,6,50,0,34,8,1,8,10,0,3,3,2,92,people,693,金融,,,
9.77E+17,1525775565,1526569853,高考报志愿指南和常见误区,19.99,84,33,4.73,81,c45e03cc3b2c24c1761d4c08cb3afffb,主讲人已通过实名认证。,ended,教育,2329,2310,2282,26,0,0,0,620,6140,6,50,0,34,8,1,8,10,0,3,3,2,92,people,693,金融,,,
8.91E+17,1505095992,1506267815,量化交易面试真题解析1,34.99,247,60,4.95,98,c45e03cc3b2c24c1761d4c08cb3afffb,主讲人已通过实名认证。,ended,金融经济,909,891,874,26,0,0,0,620,6140,6,50,0,34,8,1,8,10,0,3,3,2,92,people,693,金融,,,
1.04E+18,1540954394,1542287876,中小企业如何进行政策机会挖掘,19.99,18,2,0,109,47fec8397cb66759cd957bcd20126bf7,主讲人已通过实名认证。,ended,职业,1915,1894,1858,13,30,2,11,1062,534,30,60,6,125,40,1,2,12,0,11,3,1,42,people,372,咨询分析,,,浙江杭州
8.41E+17,1493362718,1494682421,搞定这5招，项目申报不求人,9.99,118,19,4.63,82,47fec8397cb66759cd957bcd20126bf7,主讲人已通过实名认证。,ended,职业,1915,1894,1858,13,30,2,11,1062,534,30,60,6,125,40,1,2,12,0,11,3,1,42,people,372,咨询分析,,,浙江杭州
7.88E+17,1480571340,1481979787,戏里戏外：深入乌镇戏剧节,9.99,135,8,4.38,40,fcda8bc5ce920c35d0225259f88573ae,主讲人已通过实名认证。,ended,艺术,595,590,584,454,18,1,0,8810,10780,1,490,0,171,26,1,2,4,16,0,0,1,2600,people,6631,创意艺术,0,哥伦比亚大学,上海
8.50E+17,1495435541,1497494261,大学生需要做好的职业规划,10,605,62,4.71,116,48562e4dd0de0d4f6331869cc4da811b,主讲人已通过实名认证。,ended,职业,1915,1894,1858,107,3,1,8,873,1220,22,288,17,517,39,1,1,36,0,79,5,4,560,people,2454,,0,剑桥大学,
1.02E+18,1536138525,1537106093,知乎盐沙龙 · 大家谈 ：贾樟柯，江湖中的人,0.99,23598,303,4.67,0,cb2eed08827cfbc2d7053356395ee74f,,ended,艺术,595,590,584,6,4,1,0,5754,53661,0,1,0,5,0,1,1,0,5,0,1,0,4830,people,31986,,,,山西
9.77E+17,1525664888,1526910142,詹俊：17-18 赛季独家深度盘点（免费）,0,32534,3799,4.91,35,d70a20114aa8c8b3b17bcf8c9738bdbb,,ended,体育,245,226,243,11,0,0,0,651,42188,0,7,0,13,10,1,2,0,5,0,7,0,1134,people,15658,,,,
8.22E+17,1488769653,1489929888,海归博士国企总裁谈职场捷径,9.99,493,56,4.57,105,d1c56210cfdd3d1e11ea817c55b9c952,主讲人已通过实名认证。,ended,职业,1915,1894,1858,123,56,1,0,1683,1399,1,3,0,113,17,1,3,44,0,3,10,7,169,people,773,,0,曼彻斯特大学（The University of Manchester）,
9.34E+17,1515391179,1516541134,晋升加薪成功秘诀:CEO老板揭秘职场捷径,49.99,36,13,5,111,d1c56210cfdd3d1e11ea817c55b9c952,主讲人已通过实名认证。,ended,职业,1915,1894,1858,123,56,1,0,1683,1399,1,3,0,113,17,1,3,44,0,3,10,7,169,people,773,,0,曼彻斯特大学（The University of Manchester）,
8.31E+17,1490931983,1492350364,职场棘手困境的逃生姿势,9.99,307,38,4.45,164,d1c56210cfdd3d1e11ea817c55b9c952,主讲人已通过实名认证。,ended,职业,1915,1894,1858,123,56,1,0,1683,1399,1,3,0,113,17,1,3,44,0,3,10,7,169,people,773,,0,曼彻斯特大学（The University of Manchester）,
9.98E+17,1530669355,1532178274,脑内的“不定时炸弹”-动脉瘤！,19.99,133,24,4.71,100,4878db4a0ac1667cb63cd509c1818750,主讲人已通过实名认证。,ended,医学健康,422,416,415,200,31,1,2,5683,13227,6,45,0,206,14,1,3,12,1,5,117,3,6992,people,80908,临床医疗,,首都医科大学,北京
9.93E+17,1529460127,1530453604,孩子头部受伤，该如何紧急处理？,19.99,6,1,0,92,4878db4a0ac1667cb63cd509c1818750,主讲人已通过实名认证。,ended,生活方式,1092,1066,1063,200,31,1,2,5683,13227,6,45,0,206,14,1,3,12,1,5,117,3,6992,people,80908,临床医疗,,首都医科大学,北京
9.67E+17,1523414122,1524402038,破伤风--你不知道的那些事儿,19.99,109,20,4.9,121,4878db4a0ac1667cb63cd509c1818750,主讲人已通过实名认证。,ended,生活方式,1092,1066,1063,200,31,1,2,5683,13227,6,45,0,206,14,1,3,12,1,5,117,3,6992,people,80908,临床医疗,,首都医科大学,北京
8.23E+17,1488941311,1490966410,公司法解释四详细解读,19,37,3,0,26,a3fffd0d91c16a5156418aba78268c97,,ended,商业,532,520,512,24,92,1,0,2098,2014,1,9,0,23,12,1,3,0,1,1,2,0,29,people,1394,法律,0,中国政法大学,江苏苏州
7.73E+17,1477143845,1478407321,渠道销售新手入门,39,944,119,4.74,93,831bddaa78996b9893bf5cef2fe54a74,主讲人已通过实名认证。,ended,职业,1915,1894,1858,39,22,2,1,48786,77752,9,78,2,163,10,1,5,14,8,17,65,2,12766,people,74918,旅游,,哈尔滨工业大学（HIT）,成都
8.25E+17,1489383450,1492369060,拿什么拯救你，声带?,9.99,1870,227,4.67,232,4ae2fe8ff68b0bca32e8e20c50f27522,主讲人已通过实名认证。,ended,音影游,597,585,580,0,8,1,0,1170,5697,2,0,0,0,13,0,8,0,0,10,5,0,0,people,326,高等教育,,维也纳国立音乐与表演艺术大学,维也纳
8.14E+17,1486963318,1488984026,当不完美的人相爱：抑郁 x 爱情,29,2753,293,4.58,171,a3b85c07c9274b2396972ee257aca926,主讲人已通过实名认证。,ended,心理学,313,303,291,39,12,1,5,26667,58583,23,120,0,68,36,0,8,0,15,35,5,0,6838,people,13992,咨询分析,0,香港大学 (The University of Hong Kong),广州市
7.58E+17,1473402642,1474297335,讲讲足球背后的事儿,19,251,22,4.36,57,a46b3e01a832fc649f82cb60be842c6f,主讲人已通过实名认证。,ended,体育,245,226,243,55,41,1,1,9520,21570,0,43,0,63,0,1,1,4,22,0,8,1,6086,people,62983,,0,北京电影学院,北京
7.43E+17,1469979551,1470320951,你和你的伴侣真的在沟通吗？,19,4259,405,4.63,200,a3b85c07c9274b2396972ee257aca926,主讲人已通过实名认证。,ended,心理学,313,303,291,39,12,1,5,26667,58583,23,120,0,68,36,0,8,0,15,35,5,0,6838,people,13992,咨询分析,0,香港大学 (The University of Hong Kong),广州市
9.33E+17,1515121933,1517151109,听应届三跨北大金融445分聊经管考研,19.99,749,236,4.85,218,499589196d3998871f24dc4c94415d81,主讲人已通过实名认证。,ended,金融经济,909,891,874,2,2,0,1,1788,1088,2,19,0,62,37,1,1,22,0,1,0,0,33,people,583,金融,0,北京大学,深圳市
8.94E+17,1505894720,1507297935,如何使用艾宾浩斯记忆曲线背诵考研书籍,9.99,5785,1213,4.73,180,4bcbeb2bf0215ba7ba67bbb3624736be,主讲人已通过实名认证。,ended,法律,372,368,365,39,4,0,12,24690,6853,20,77,0,356,99,0,2,15,0,1,2,1,3935,people,15897,法律,,复旦大学,
9.50E+17,1519295320,1520165964,如何才能做好法硕考研的方方面面？,9.99,1533,638,4.89,181,4bcbeb2bf0215ba7ba67bbb3624736be,主讲人已通过实名认证。,ended,法律,372,368,365,39,4,0,12,24690,6853,20,77,0,356,99,0,2,15,0,1,2,1,3935,people,15897,法律,,复旦大学,
9.72E+17,1524479849,1525182019,法考432同年复旦法硕的经验分享,9.99,80,21,4.81,47,25ecf993e1c93fe86a7a37b2e8336684,主讲人已通过实名认证。,ended,教育,2329,2310,2282,17,0,0,0,246,170,2,47,0,18,17,-1,1,0,0,3,0,0,32,people,65,法律,,,
1.01E+18,1532687209,1534856557,拿下PTE口语RL/RS，提高听力40+！,9.99,176,16,4.81,76,49d8a5bf91c0bd26f70f6f337b724164,主讲人已通过实名认证。,ended,教育,2329,2310,2282,109,38,1,2,1816,772,0,20,0,114,10,0,1,6,0,0,0,2,664,people,1751,教育,0,曼彻斯特大学,悉尼
8.94E+17,1505891663,1507127943,北大419分学长教你考研如何冲刺,9.99,1149,217,4.68,115,4a33d89b8c5a9f3a6c5925d8de8bfdcd,主讲人已通过实名认证。,ended,教育,2329,2310,2282,3,0,1,24,11816,1564,87,204,4,122,37,1,1,4,0,1,0,0,1400,people,2132,科研,5,北京大学,北京
8.34E+17,1491549327,1494166564,美研申请方法论：实习与科研,19,158,16,4.63,53,fca39eaade31edcc5ec2e117a373e7b0,主讲人已通过实名认证。,ended,教育,2329,2310,2282,107,10,1,1,7782,14373,3,60,1,244,13,1,3,0,2,1,3,0,3652,people,21495,高等教育,0,耶鲁大学 (Yale University),
7.70E+17,1476329523,1477237116,我在美国学传媒：给硕士全奖的土豪项目,9.99,969,76,4.82,181,56027a373956937ba4c7f65bdf3d70fd,,ended,教育,2329,2310,2282,104,4,0,1,2596,3124,2,33,0,135,8,0,1,6,1,3,1,2,2264,people,13180,信息传媒,0,传播学,
9.39E+17,1516677437,1517667675,学习吉他弹唱的极简步骤,9.99,1086,273,4.88,114,c907e22f3966cc7a851cacfdf3e0000a,主讲人已通过实名认证。,ended,音影游,597,585,580,131,15,1,3,16554,11597,1,39,0,236,9,1,3,13,0,1,198,2,2946,people,8395,种植业,,,西安
8.40E+17,1493021993,1494425175,吉他爱好者如何成为职业乐手,29.99,524,124,4.77,149,c907e22f3966cc7a851cacfdf3e0000a,主讲人已通过实名认证。,ended,音影游,597,585,580,131,15,1,3,16554,11597,1,39,0,236,9,1,3,13,0,1,198,2,2946,people,8395,种植业,,,西安
9.98E+17,1530670008,1531572011,五个月突破华东师大MTI？你可以！,9.99,177,49,4.76,107,4a6ae6664b1cf35fb3f986d400f35b75,主讲人已通过实名认证。,ended,教育,2329,2310,2282,19,1,0,0,295,218,2,16,1,218,17,1,1,101,0,0,1,0,46,people,124,高等教育,,华东师范大学,上海
1.04E+18,1539691634,1540817207,与大学舍友发生冲突，该怎么解决？,9.9,475,15,4.67,67,4ab59126158310978699e296c41d9f3f,主讲人已通过实名认证。,ended,心理学,313,303,291,199,146,3,6,9961,55190,1,17,1,68,24,0,2,330,1,0,1,24,1657,people,10146,,,,福建省福州市
8.81E+17,1502850281,1504188060,大学生活中，你应该如何经营人际关系？,19,3902,90,4.3,0,4ab59126158310978699e296c41d9f3f,主讲人已通过实名认证。,ended,心理学,313,303,291,199,146,3,6,9961,55190,1,17,1,68,24,0,2,330,1,0,1,24,1657,people,10146,,,,福建省福州市
9.72E+17,1524450783,1524927774,华中师范大学计算机考研完整介绍,19.99,199,53,4.85,242,4ac2bd10ff0650b70076bfd77b78f5fc,主讲人已通过实名认证。,ended,教育,2329,2310,2282,17,5,0,0,577,422,0,2,0,7,3,1,1,9,0,2,0,0,19,people,81,互联网,,华中师范大学,武汉
9.78E+17,1526027125,1529246925,如何唱出好听、地道的外文歌？,9.9,440,27,4.67,220,4ae2fe8ff68b0bca32e8e20c50f27522,主讲人已通过实名认证。,ended,音影游,597,585,580,0,8,1,0,1170,5697,2,0,0,0,13,0,8,0,0,10,5,0,0,people,326,高等教育,,维也纳国立音乐与表演艺术大学,维也纳
8.25E+17,1489383538,1491143093,芭托莉大师班声乐技巧详记,9.99,498,64,4.83,183,4ae2fe8ff68b0bca32e8e20c50f27522,主讲人已通过实名认证。,ended,艺术,595,590,584,0,8,1,0,1170,5697,2,0,0,0,13,0,8,0,0,10,5,0,0,people,326,高等教育,,维也纳国立音乐与表演艺术大学,维也纳
8.17E+17,1487579537,1488731286,高中低音练习方法详解和示范,9.99,2612,401,4.79,275,4ae2fe8ff68b0bca32e8e20c50f27522,主讲人已通过实名认证。,ended,音影游,597,585,580,0,8,1,0,1170,5697,2,0,0,0,13,0,8,0,0,10,5,0,0,people,326,高等教育,,维也纳国立音乐与表演艺术大学,维也纳
8.02E+17,1484030866,1484488951,什么是好嗓子？,9.99,1539,222,4.63,194,4ae2fe8ff68b0bca32e8e20c50f27522,主讲人已通过实名认证。,ended,音影游,597,585,580,0,8,1,0,1170,5697,2,0,0,0,13,0,8,0,0,10,5,0,0,people,326,高等教育,,维也纳国立音乐与表演艺术大学,维也纳
9.52E+17,1519721214,1521899785,2018造价工程师新规你必须知道的事,19.99,94,21,4.76,118,4b2ccbe7a2dfbf66d5fb9c5eb7ebd1f9,主讲人已通过实名认证。,ended,职业,1915,1894,1858,73,49,3,8,18154,13944,15,148,1,160,66,0,3,62,0,8,24,14,2120,people,10787,地产建筑,0,西南交通大学,苏州
8.88E+17,1504595091,1506778660,建筑领域小白迅速崛起必备的证书和技能,19.99,570,139,4.76,60,4b2ccbe7a2dfbf66d5fb9c5eb7ebd1f9,主讲人已通过实名认证。,ended,教育,2329,2310,2282,73,49,3,8,18154,13944,15,148,1,160,66,0,3,62,0,8,24,14,2120,people,10787,地产建筑,0,西南交通大学,苏州
8.78E+17,1502092856,1503755229,如何80天过造价工程师考试,19.99,866,187,4.6,123,4b2ccbe7a2dfbf66d5fb9c5eb7ebd1f9,主讲人已通过实名认证。,ended,职业,1915,1894,1858,73,49,3,8,18154,13944,15,148,1,160,66,0,3,62,0,8,24,14,2120,people,10787,地产建筑,0,西南交通大学,苏州
9.34E+17,1515381179,1517150807,AA毕业Zaha Hadid建筑师详解参数化建筑设计,49,275,72,4.83,162,4b9f368336f901c130a787ba95060291,主讲人已通过实名认证。,ended,设计,380,377,371,0,0,0,0,0,340,0,0,0,0,0,1,1,0,0,0,0,0,0,people,0,,,,伦敦（Greater London）
9.52E+17,1519723685,1521294438,二本学渣裸辞柜员一年通过复旦法硕及CPA,9.99,571,131,4.82,155,a1e8df84d721f4fd3914ecfe03d90048,主讲人已通过实名认证。,ended,教育,2329,2310,2282,53,3,1,6,438,715,16,160,1,112,72,1,1,32,0,14,27,0,107,people,427,金融,,复旦大学,魔都
8.78E+17,1502091562,1503149322,你到底要不要选择考研？,9.99,170,46,4.76,69,a33a211d3724f73da5a2ff068adf6057,主讲人已通过实名认证。,ended,法律,372,368,365,35,1,0,2,67,491,2,33,0,47,14,-1,2,16,0,7,5,3,25,people,51,,0,复旦大学研究生,
8.71E+17,1500541123,1501941458,从二本到考上复旦研究生,9.99,3111,289,4.48,165,01734d778219fb487fe314583b6f3d14,主讲人已通过实名认证。,ended,教育,2329,2310,2282,10,0,0,1,6,1450,2,86,1,136,0,1,1,11,0,3,0,2,8,people,40,法律,,,
8.88E+17,1504590881,1507021838,如何突破全国管理类(MBA等)硕士联考？,14.99,756,93,4.72,140,6aeb357673006f9b4ccdd4c945f58438,主讲人已通过实名认证。,ended,教育,2329,2310,2282,174,12,1,2,5149,6143,37,1153,11,1327,71,1,2,157,0,10,37,16,476,people,1666,金融,,复旦大学,上海
9.04E+17,1508403420,1511014335,房地产投资测算入门,9.99,523,85,4.88,139,5b192e1bdf063895f1d9708676078698,主讲人已通过实名认证。,ended,职业,1915,1894,1858,36,59,2,18,19086,15229,3,22,1,93,70,1,5,59,0,35,55,8,936,people,7492,房地产,,,
8.91E+17,1505095621,1505741127,最后的MBA申请窗口期，该如何准备？,29.99,198,33,4.7,62,cc0e4d4dc46a083227a4c75e086d2d06,主讲人已通过实名认证。,ended,教育,2329,2310,2282,753,39,1,1,3486,5702,36,195,3,1035,160,1,3,7,0,5,27,0,1591,people,10519,互联网,,华五,上海
9.04E+17,1508382128,1510753600,对提早备考明年(或更久)MBA的一些建议,29.99,324,61,4.82,58,cc0e4d4dc46a083227a4c75e086d2d06,主讲人已通过实名认证。,ended,教育,2329,2310,2282,753,39,1,1,3486,5702,36,195,3,1035,160,1,3,7,0,5,27,0,1591,people,10519,互联网,,华五,上海
8.91E+17,1505115892,1507987267,跨境支付，你要知道的税务筹划与风险,9.99,52,11,4.36,90,5b6d58df3a09a119406e11007dbc6108,主讲人已通过实名认证。,ended,金融经济,909,891,874,16,0,0,11,3,122,4,19,0,22,18,0,6,4,0,19,7,1,1,people,1,,,,
7.72E+17,1476782968,1477926419,开一家男士西服定制店,19,305,21,3.67,88,0e643c74505b8702f76aec2b4c59f5c7,,ended,职业,1915,1894,1858,1369,220,2,8,34328,9044,38,214,2,1660,45,1,1,58,6,8,26,8,19216,people,198808,,0,胎教,上海
1.00E+18,1531216792,1531836242,考研三跨第十谈清华431金融,9.99,79,16,4.81,81,4bf6c44f584c1e6e24aa1f81461c3553,主讲人已通过实名认证。,ended,金融经济,909,891,874,32,1,0,17,480,175,13,5,1,46,19,1,1,5,0,1,0,2,14,people,99,资本投资,0,中山大学（SYSU）,
